season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,Ntemp,Natemp,Nhum,Nwindspeed,Ntemp_cat,Nhum_cat,Nwind_cat,cnt_cat
Summer,0,April,7,1,Jumat,0,1,0.4,0.4091,0.71,0.1642,10,139,149,16.400000000000002,20.455000000000002,71.0,11.0014,Sedang,Tinggi,Lemah,Rendah
Summer,0,April,6,1,Jumat,0,1,0.36,0.3636,0.81,0.0896,5,42,47,14.76,18.18,81.0,6.0032,Sedang,Tinggi,Lemah,Rendah
Summer,0,April,5,1,Jumat,0,1,0.36,0.3636,0.81,0.1045,2,11,13,14.76,18.18,81.0,7.0015,Sedang,Tinggi,Lemah,Rendah
Summer,0,April,4,1,Jumat,0,1,0.38,0.3939,0.82,0.0896,0,3,3,15.58,19.695,82.0,6.0032,Sedang,Tinggi,Lemah,Rendah
Summer,0,April,3,1,Jumat,0,1,0.4,0.4091,0.76,0.0,0,3,3,16.400000000000002,20.455000000000002,76.0,0.0,Sedang,Tinggi,Lemah,Rendah
Summer,0,April,2,1,Jumat,0,1,0.4,0.4091,0.76,0.0,8,10,18,16.400000000000002,20.455000000000002,76.0,0.0,Sedang,Tinggi,Lemah,Rendah
Summer,0,April,17,1,Jumat,0,2,0.5,0.4848,0.63,0.3881,64,267,331,20.5,24.240000000000002,63.0,26.0027,Sedang,Sedang,Sedang,Sedang
Summer,0,April,15,0,Rabu,1,2,0.44,0.4394,0.72,0.2836,12,69,81,18.04,21.97,72.0,19.0012,Sedang,Tinggi,Sedang,Rendah
Summer,0,April,16,1,Jumat,0,1,0.52,0.5,0.55,0.4925,70,173,243,21.32,25.0,55.00000000000001,32.9975,Sedang,Sedang,Sedang,Rendah
Summer,0,April,13,0,Rabu,1,2,0.44,0.4394,0.77,0.194,6,55,61,18.04,21.97,77.0,12.998000000000001,Sedang,Tinggi,Lemah,Rendah
Summer,0,April,2,0,Selasa,1,2,0.6,0.6212,0.53,0.1343,7,7,14,24.599999999999998,31.06,53.0,8.9981,Sedang,Sedang,Lemah,Rendah
Summer,0,April,1,0,Selasa,1,2,0.62,0.6212,0.5,0.0896,6,7,13,25.419999999999998,31.06,50.0,6.0032,Sedang,Sedang,Lemah,Rendah
Summer,0,April,0,0,Selasa,1,2,0.62,0.6212,0.5,0.1045,11,13,24,25.419999999999998,31.06,50.0,7.0015,Sedang,Sedang,Lemah,Rendah
Summer,0,April,23,0,Senin,1,3,0.58,0.5455,0.6,0.0,16,38,54,23.779999999999998,27.275,60.0,0.0,Sedang,Sedang,Lemah,Rendah
Summer,0,April,22,0,Senin,1,2,0.64,0.6212,0.5,0.2836,25,66,91,26.240000000000002,31.06,50.0,19.0012,Sedang,Sedang,Sedang,Rendah
Summer,0,April,21,0,Senin,1,1,0.66,0.6212,0.61,0.2537,39,119,158,27.060000000000002,31.06,61.0,16.997899999999998,Sedang,Sedang,Lemah,Rendah
Summer,0,April,20,0,Senin,1,1,0.68,0.6364,0.57,0.5224,44,122,166,27.880000000000003,31.819999999999997,56.99999999999999,35.0008,Panas,Sedang,Sedang,Rendah
Summer,0,April,19,0,Senin,1,1,0.72,0.6667,0.51,0.4478,73,211,284,29.52,33.335,51.0,30.002599999999997,Panas,Sedang,Sedang,Rendah
Summer,0,April,18,0,Senin,1,1,0.72,0.6667,0.51,0.3881,93,290,383,29.52,33.335,51.0,26.0027,Panas,Sedang,Sedang,Sedang
Summer,0,April,17,0,Senin,1,1,0.74,0.6667,0.48,0.5224,100,352,452,30.34,33.335,48.0,35.0008,Panas,Sedang,Sedang,Sedang
Summer,0,April,16,0,Senin,1,1,0.74,0.6667,0.48,0.5224,73,162,235,30.34,33.335,48.0,35.0008,Panas,Sedang,Sedang,Rendah
Summer,0,April,15,0,Senin,1,1,0.74,0.6667,0.48,0.5224,56,85,141,30.34,33.335,48.0,35.0008,Panas,Sedang,Sedang,Rendah
Summer,0,April,14,0,Senin,1,2,0.72,0.6667,0.54,0.3582,60,85,145,29.52,33.335,54.0,23.9994,Panas,Sedang,Sedang,Rendah
Summer,0,April,13,0,Senin,1,2,0.64,0.6061,0.69,0.4179,62,77,139,26.240000000000002,30.305,69.0,27.999299999999998,Sedang,Tinggi,Sedang,Rendah
Summer,0,April,12,0,Senin,1,2,0.6,0.5909,0.73,0.3284,37,97,134,24.599999999999998,29.544999999999998,73.0,22.0028,Sedang,Tinggi,Sedang,Rendah
Summer,0,April,11,0,Senin,1,2,0.6,0.5909,0.73,0.2985,45,59,104,24.599999999999998,29.544999999999998,73.0,19.999499999999998,Sedang,Tinggi,Sedang,Rendah
Summer,0,April,10,0,Senin,1,2,0.56,0.5303,0.83,0.2985,41,55,96,22.96,26.515,83.0,19.999499999999998,Sedang,Tinggi,Sedang,Rendah
Summer,0,April,9,0,Senin,1,2,0.56,0.5303,0.83,0.2836,33,132,165,22.96,26.515,83.0,19.0012,Sedang,Tinggi,Sedang,Rendah
Summer,0,April,8,0,Senin,1,2,0.52,0.5,0.88,0.2836,28,286,314,21.32,25.0,88.0,19.0012,Sedang,Tinggi,Sedang,Rendah
Summer,0,April,7,0,Senin,1,2,0.5,0.4848,0.88,0.2239,12,164,176,20.5,24.240000000000002,88.0,15.001299999999999,Sedang,Tinggi,Lemah,Rendah
Summer,0,April,5,0,Senin,1,1,0.46,0.4545,0.94,0.194,1,12,13,18.86,22.725,94.0,12.998000000000001,Sedang,Tinggi,Lemah,Rendah
Summer,0,April,4,0,Senin,1,1,0.46,0.4545,0.94,0.194,0,1,1,18.86,22.725,94.0,12.998000000000001,Sedang,Tinggi,Lemah,Rendah
Summer,0,April,2,0,Senin,1,1,0.46,0.4545,0.94,0.2836,7,2,9,18.86,22.725,94.0,19.0012,Sedang,Tinggi,Sedang,Rendah
Summer,0,April,1,0,Senin,1,1,0.46,0.4545,0.94,0.2836,1,3,4,18.86,22.725,94.0,19.0012,Sedang,Tinggi,Sedang,Rendah
Summer,0,April,0,0,Senin,1,1,0.48,0.4697,0.88,0.3284,7,16,23,19.68,23.485,88.0,22.0028,Sedang,Tinggi,Sedang,Rendah
Summer,0,April,23,0,Minggu,0,1,0.46,0.4545,0.88,0.3582,5,27,32,18.86,22.725,88.0,23.9994,Sedang,Tinggi,Sedang,Rendah
Summer,0,April,22,0,Minggu,0,1,0.44,0.4394,0.94,0.2537,12,45,57,18.04,21.97,94.0,16.997899999999998,Sedang,Tinggi,Lemah,Rendah
Summer,0,April,21,0,Minggu,0,1,0.44,0.4394,0.88,0.194,18,77,95,18.04,21.97,88.0,12.998000000000001,Sedang,Tinggi,Lemah,Rendah
Summer,0,April,14,0,Rabu,1,2,0.42,0.4242,0.77,0.2537,24,82,106,17.22,21.21,77.0,16.997899999999998,Sedang,Tinggi,Lemah,Rendah
Summer,0,April,3,0,Selasa,1,2,0.58,0.5455,0.56,0.1343,0,1,1,23.779999999999998,27.275,56.00000000000001,8.9981,Sedang,Sedang,Lemah,Rendah
Summer,0,April,4,0,Selasa,1,2,0.56,0.5303,0.64,0.1343,4,2,6,22.96,26.515,64.0,8.9981,Sedang,Sedang,Lemah,Rendah
Summer,0,April,6,0,Senin,1,2,0.46,0.4545,1.0,0.2239,2,59,61,18.86,22.725,100.0,15.001299999999999,Sedang,Tinggi,Lemah,Rendah
Summer,0,April,6,0,Selasa,1,2,0.54,0.5152,0.68,0.2836,3,55,58,22.14,25.759999999999998,68.0,19.0012,Sedang,Tinggi,Sedang,Rendah
Summer,0,April,0,0,Rabu,1,2,0.4,0.4091,1.0,0.2985,3,12,15,16.400000000000002,20.455000000000002,100.0,19.999499999999998,Sedang,Tinggi,Sedang,Rendah
Summer,0,April,1,0,Rabu,1,2,0.4,0.4091,1.0,0.2985,0,1,1,16.400000000000002,20.455000000000002,100.0,19.999499999999998,Sedang,Tinggi,Sedang,Rendah
Summer,0,April,2,0,Rabu,1,3,0.4,0.4091,1.0,0.2985,0,2,2,16.400000000000002,20.455000000000002,100.0,19.999499999999998,Sedang,Tinggi,Sedang,Rendah
Summer,0,April,3,0,Rabu,1,3,0.4,0.4091,0.94,0.3284,0,2,2,16.400000000000002,20.455000000000002,94.0,22.0028,Sedang,Tinggi,Sedang,Rendah
Summer,0,April,4,0,Rabu,1,3,0.4,0.4091,0.94,0.3284,1,2,3,16.400000000000002,20.455000000000002,94.0,22.0028,Sedang,Tinggi,Sedang,Rendah
Summer,0,April,5,0,Rabu,1,3,0.38,0.3939,0.94,0.2537,1,4,5,15.58,19.695,94.0,16.997899999999998,Sedang,Tinggi,Lemah,Rendah
Summer,0,April,23,0,Selasa,1,2,0.4,0.4091,0.94,0.2537,8,31,39,16.400000000000002,20.455000000000002,94.0,16.997899999999998,Sedang,Tinggi,Lemah,Rendah
Summer,0,April,6,0,Rabu,1,3,0.38,0.3939,0.94,0.2239,1,33,34,15.58,19.695,94.0,15.001299999999999,Sedang,Tinggi,Lemah,Rendah
Summer,0,April,8,0,Rabu,1,3,0.38,0.3939,0.94,0.194,6,158,164,15.58,19.695,94.0,12.998000000000001,Sedang,Tinggi,Lemah,Rendah
Summer,0,April,9,0,Rabu,1,2,0.38,0.3939,0.94,0.2239,2,63,65,15.58,19.695,94.0,15.001299999999999,Sedang,Tinggi,Lemah,Rendah
Summer,0,April,10,0,Rabu,1,2,0.4,0.4091,0.87,0.194,4,42,46,16.400000000000002,20.455000000000002,87.0,12.998000000000001,Sedang,Tinggi,Lemah,Rendah
Summer,0,April,11,0,Rabu,1,2,0.42,0.4242,0.82,0.194,4,57,61,17.22,21.21,82.0,12.998000000000001,Sedang,Tinggi,Lemah,Rendah
Summer,0,April,5,0,Selasa,1,2,0.54,0.5152,0.68,0.1343,1,15,16,22.14,25.759999999999998,68.0,8.9981,Sedang,Tinggi,Lemah,Rendah
Summer,0,April,12,0,Rabu,1,3,0.42,0.4242,0.82,0.2537,12,83,95,17.22,21.21,82.0,16.997899999999998,Sedang,Tinggi,Lemah,Rendah
Summer,0,April,7,0,Rabu,1,3,0.36,0.3485,1.0,0.2239,3,67,70,14.76,17.424999999999997,100.0,15.001299999999999,Sedang,Tinggi,Lemah,Rendah
Summer,0,April,22,0,Selasa,1,2,0.4,0.4091,0.94,0.2985,7,47,54,16.400000000000002,20.455000000000002,94.0,19.999499999999998,Sedang,Tinggi,Sedang,Rendah
Summer,0,April,20,0,Minggu,0,1,0.46,0.4545,0.82,0.1343,21,71,92,18.86,22.725,82.0,8.9981,Sedang,Tinggi,Lemah,Rendah
Summer,0,April,21,0,Selasa,1,2,0.42,0.4242,0.82,0.194,10,74,84,17.22,21.21,82.0,12.998000000000001,Sedang,Tinggi,Lemah,Rendah
Summer,0,April,8,0,Selasa,1,3,0.48,0.4697,0.88,0.3881,15,211,226,19.68,23.485,88.0,26.0027,Sedang,Tinggi,Sedang,Rendah
Summer,0,April,9,0,Selasa,1,3,0.46,0.4545,0.94,0.4925,4,50,54,18.86,22.725,94.0,32.9975,Sedang,Tinggi,Sedang,Rendah
Summer,0,April,10,0,Selasa,1,3,0.5,0.4848,0.82,0.4179,6,34,40,20.5,24.240000000000002,82.0,27.999299999999998,Sedang,Tinggi,Sedang,Rendah
Summer,0,April,11,0,Selasa,1,1,0.52,0.5,0.77,0.3582,11,38,49,21.32,25.0,77.0,23.9994,Sedang,Tinggi,Sedang,Rendah
Summer,0,April,12,0,Selasa,1,2,0.56,0.5303,0.64,0.4627,9,83,92,22.96,26.515,64.0,31.0009,Sedang,Sedang,Sedang,Rendah
Summer,0,April,13,0,Selasa,1,3,0.54,0.5152,0.68,0.2836,22,84,106,22.14,25.759999999999998,68.0,19.0012,Sedang,Tinggi,Sedang,Rendah
Summer,0,April,14,0,Selasa,1,2,0.5,0.4848,0.82,0.2836,16,28,44,20.5,24.240000000000002,82.0,19.0012,Sedang,Tinggi,Sedang,Rendah
Summer,0,April,7,0,Selasa,1,2,0.54,0.5152,0.68,0.2239,12,177,189,22.14,25.759999999999998,68.0,15.001299999999999,Sedang,Tinggi,Lemah,Rendah
Summer,0,April,16,0,Selasa,1,2,0.48,0.4697,0.77,0.3881,19,80,99,19.68,23.485,77.0,26.0027,Sedang,Tinggi,Sedang,Rendah
Summer,0,April,15,0,Selasa,1,2,0.48,0.4697,0.77,0.5224,24,54,78,19.68,23.485,77.0,35.0008,Sedang,Tinggi,Sedang,Rendah
Summer,0,April,17,0,Selasa,1,3,0.44,0.4394,0.77,0.2239,29,262,291,18.04,21.97,77.0,15.001299999999999,Sedang,Tinggi,Lemah,Rendah
Summer,0,April,18,0,Selasa,1,3,0.44,0.4394,0.77,0.2239,21,203,224,18.04,21.97,77.0,15.001299999999999,Sedang,Tinggi,Lemah,Rendah
Summer,0,April,19,0,Selasa,1,2,0.42,0.4242,0.82,0.2836,3,127,130,17.22,21.21,82.0,19.0012,Sedang,Tinggi,Sedang,Rendah
Summer,0,April,20,0,Selasa,1,2,0.42,0.4242,0.82,0.2836,9,94,103,17.22,21.21,82.0,19.0012,Sedang,Tinggi,Sedang,Rendah
Fall,1,Juli,0,1,Rabu,0,1,0.68,0.6364,0.79,0.0896,19,140,159,27.880000000000003,31.819999999999997,79.0,6.0032,Panas,Tinggi,Lemah,Rendah
Fall,1,Juli,23,0,Selasa,1,1,0.66,0.6061,0.83,0.0,19,152,171,27.060000000000002,30.305,83.0,0.0,Sedang,Tinggi,Lemah,Rendah
Fall,1,Juli,22,0,Selasa,1,1,0.68,0.6364,0.79,0.194,26,151,177,27.880000000000003,31.819999999999997,79.0,12.998000000000001,Panas,Tinggi,Lemah,Rendah
Fall,1,Juli,21,0,Selasa,1,2,0.7,0.6515,0.7,0.2836,36,160,196,28.7,32.574999999999996,70.0,19.0012,Panas,Tinggi,Sedang,Rendah
Fall,1,Juli,20,0,Selasa,1,3,0.76,0.697,0.55,0.4925,80,296,376,31.16,34.849999999999994,55.00000000000001,32.9975,Panas,Sedang,Sedang,Sedang
Fall,1,Juli,19,0,Selasa,1,2,0.84,0.7424,0.36,0.1343,66,431,497,34.44,37.12,36.0,8.9981,Panas,Sedang,Lemah,Sedang
Fall,1,Juli,18,0,Selasa,1,2,0.86,0.7424,0.3,0.0,85,542,627,35.26,37.12,30.0,0.0,Panas,Rendah,Lemah,Sedang
Fall,1,Juli,17,0,Selasa,1,2,0.86,0.7424,0.3,0.1642,102,620,722,35.26,37.12,30.0,11.0014,Panas,Rendah,Lemah,Tinggi
Fall,1,Juli,16,0,Selasa,1,2,0.9,0.7727,0.24,0.194,90,437,527,36.9,38.635000000000005,24.0,12.998000000000001,Panas,Rendah,Lemah,Sedang
Fall,1,Juli,15,0,Selasa,1,2,0.9,0.7727,0.24,0.0,71,330,401,36.9,38.635000000000005,24.0,0.0,Panas,Rendah,Lemah,Sedang
Fall,1,Juli,13,0,Selasa,1,1,0.9,0.7727,0.25,0.1343,80,203,283,36.9,38.635000000000005,25.0,8.9981,Panas,Rendah,Lemah,Rendah
Fall,1,Juli,1,1,Rabu,0,1,0.68,0.6364,0.74,0.0,27,96,123,27.880000000000003,31.819999999999997,74.0,0.0,Panas,Tinggi,Lemah,Rendah
Fall,1,Juli,12,0,Selasa,1,1,0.88,0.7576,0.28,0.194,74,198,272,36.08,37.88,28.000000000000004,12.998000000000001,Panas,Rendah,Lemah,Rendah
Fall,1,Juli,11,0,Selasa,1,1,0.86,0.7576,0.34,0.194,66,151,217,35.26,37.88,34.0,12.998000000000001,Panas,Sedang,Lemah,Rendah
Fall,1,Juli,10,0,Selasa,1,1,0.82,0.7424,0.43,0.2239,56,153,209,33.62,37.12,43.0,15.001299999999999,Panas,Sedang,Lemah,Rendah
Fall,1,Juli,9,0,Selasa,1,1,0.8,0.7424,0.49,0.1642,46,226,272,32.800000000000004,37.12,49.0,11.0014,Panas,Sedang,Lemah,Rendah
Fall,1,Juli,8,0,Selasa,1,1,0.74,0.6818,0.62,0.0896,42,604,646,30.34,34.089999999999996,62.0,6.0032,Panas,Sedang,Lemah,Sedang
Fall,1,Juli,7,0,Selasa,1,1,0.74,0.6818,0.58,0.0,21,462,483,30.34,34.089999999999996,57.99999999999999,0.0,Panas,Sedang,Lemah,Sedang
Fall,1,Juli,6,0,Selasa,1,1,0.7,0.6515,0.65,0.1343,5,149,154,28.7,32.574999999999996,65.0,8.9981,Panas,Sedang,Lemah,Rendah
Fall,1,Juli,5,0,Selasa,1,1,0.7,0.6515,0.61,0.0,2,33,35,28.7,32.574999999999996,61.0,0.0,Panas,Sedang,Lemah,Rendah
Fall,1,Juli,4,0,Selasa,1,1,0.68,0.6364,0.65,0.1045,0,6,6,27.880000000000003,31.819999999999997,65.0,7.0015,Panas,Sedang,Lemah,Rendah
Fall,1,Juli,14,0,Selasa,1,1,0.9,0.7727,0.25,0.194,69,241,310,36.9,38.635000000000005,25.0,12.998000000000001,Panas,Rendah,Lemah,Rendah
Fall,1,Juli,2,1,Rabu,0,1,0.66,0.6061,0.83,0.1343,27,66,93,27.060000000000002,30.305,83.0,8.9981,Sedang,Tinggi,Lemah,Rendah
Fall,1,Juli,5,1,Rabu,0,1,0.66,0.6212,0.69,0.0,5,14,19,27.060000000000002,31.06,69.0,0.0,Sedang,Tinggi,Lemah,Rendah
Fall,1,Juli,4,1,Rabu,0,1,0.68,0.6364,0.69,0.2537,5,11,16,27.880000000000003,31.819999999999997,69.0,16.997899999999998,Panas,Tinggi,Lemah,Rendah
Fall,1,Juli,3,0,Selasa,1,1,0.7,0.6515,0.65,0.1343,0,2,2,28.7,32.574999999999996,65.0,8.9981,Panas,Sedang,Lemah,Rendah
Fall,1,Juli,1,0,Kamis,1,1,0.74,0.6667,0.51,0.2836,6,24,30,30.34,33.335,51.0,19.0012,Panas,Sedang,Sedang,Rendah
Fall,1,Juli,0,0,Kamis,1,1,0.74,0.6667,0.51,0.1045,17,71,88,30.34,33.335,51.0,7.0015,Panas,Sedang,Lemah,Rendah
Fall,1,Juli,23,1,Rabu,0,2,0.78,0.697,0.43,0.0896,31,152,183,31.98,34.849999999999994,43.0,6.0032,Panas,Sedang,Lemah,Rendah
Fall,1,Juli,22,1,Rabu,0,1,0.82,0.7879,0.56,0.2239,175,327,502,33.62,39.395,56.00000000000001,15.001299999999999,Panas,Sedang,Lemah,Sedang
Fall,1,Juli,21,1,Rabu,0,1,0.84,0.803,0.53,0.1343,222,362,584,34.44,40.150000000000006,53.0,8.9981,Panas,Sedang,Lemah,Sedang
Fall,1,Juli,20,1,Rabu,0,1,0.86,0.803,0.47,0.2239,237,314,551,35.26,40.150000000000006,47.0,15.001299999999999,Panas,Sedang,Lemah,Sedang
Fall,1,Juli,19,1,Rabu,0,1,0.86,0.803,0.47,0.2239,177,255,432,35.26,40.150000000000006,47.0,15.001299999999999,Panas,Sedang,Lemah,Sedang
Fall,1,Juli,18,1,Rabu,0,1,0.9,0.8485,0.42,0.194,159,271,430,36.9,42.425000000000004,42.0,12.998000000000001,Panas,Sedang,Lemah,Sedang
Fall,1,Juli,16,1,Rabu,0,1,0.92,0.8485,0.35,0.2537,163,226,389,37.72,42.425000000000004,35.0,16.997899999999998,Panas,Sedang,Lemah,Sedang
Fall,1,Juli,15,1,Rabu,0,1,0.92,0.8485,0.35,0.2985,155,299,454,37.72,42.425000000000004,35.0,19.999499999999998,Panas,Sedang,Sedang,Sedang
Fall,1,Juli,14,1,Rabu,0,1,0.9,0.8182,0.37,0.1642,190,357,547,36.9,40.910000000000004,37.0,11.0014,Panas,Sedang,Lemah,Sedang
Fall,1,Juli,13,1,Rabu,0,1,0.9,0.8182,0.35,0.0,177,322,499,36.9,40.910000000000004,35.0,0.0,Panas,Sedang,Lemah,Sedang
Fall,1,Juli,12,1,Rabu,0,1,0.86,0.7879,0.41,0.2239,164,330,494,35.26,39.395,41.0,15.001299999999999,Panas,Sedang,Lemah,Sedang
Fall,1,Juli,11,1,Rabu,0,1,0.82,0.7576,0.46,0.1343,164,321,485,33.62,37.88,46.0,8.9981,Panas,Sedang,Lemah,Sedang
Fall,1,Juli,10,1,Rabu,0,1,0.8,0.7273,0.46,0.0,143,304,447,32.800000000000004,36.364999999999995,46.0,0.0,Panas,Sedang,Lemah,Sedang
Fall,1,Juli,9,1,Rabu,0,1,0.76,0.697,0.52,0.0,90,203,293,31.16,34.849999999999994,52.0,0.0,Panas,Sedang,Lemah,Rendah
Fall,1,Juli,2,0,Kamis,1,1,0.74,0.6667,0.51,0.0,4,14,18,30.34,33.335,51.0,0.0,Panas,Sedang,Lemah,Rendah
Fall,1,Juli,8,1,Rabu,0,1,0.7,0.6515,0.61,0.1045,43,110,153,28.7,32.574999999999996,61.0,7.0015,Panas,Sedang,Lemah,Rendah
Fall,1,Juli,7,1,Rabu,0,1,0.68,0.6364,0.65,0.0,10,62,72,27.880000000000003,31.819999999999997,65.0,0.0,Panas,Sedang,Lemah,Rendah
Fall,1,Juli,6,1,Rabu,0,1,0.66,0.6212,0.69,0.0,9,23,32,27.060000000000002,31.06,69.0,0.0,Sedang,Tinggi,Lemah,Rendah
Fall,1,Juli,3,1,Rabu,0,1,0.68,0.6364,0.74,0.194,9,23,32,27.880000000000003,31.819999999999997,74.0,12.998000000000001,Panas,Tinggi,Lemah,Rendah
Fall,1,Juli,17,1,Rabu,0,1,0.92,0.8485,0.35,0.2985,161,253,414,37.72,42.425000000000004,35.0,19.999499999999998,Panas,Sedang,Sedang,Sedang
Fall,1,Juli,18,0,Minggu,0,1,0.88,0.7727,0.32,0.3582,95,275,370,36.08,38.635000000000005,32.0,23.9994,Panas,Rendah,Sedang,Sedang
Fall,1,Juli,1,0,Selasa,1,1,0.72,0.6667,0.58,0.0,5,9,14,29.52,33.335,57.99999999999999,0.0,Panas,Sedang,Lemah,Rendah
Fall,1,Juli,22,0,Minggu,0,1,0.82,0.7424,0.43,0.1343,41,110,151,33.62,37.12,43.0,8.9981,Panas,Sedang,Lemah,Rendah
Fall,1,Juli,21,0,Minggu,0,1,0.84,0.7424,0.39,0.1343,77,181,258,34.44,37.12,39.0,8.9981,Panas,Sedang,Lemah,Rendah
Fall,1,Juli,20,0,Minggu,0,1,0.84,0.7424,0.39,0.1343,88,244,332,34.44,37.12,39.0,8.9981,Panas,Sedang,Lemah,Sedang
Fall,1,Juli,19,0,Minggu,0,1,0.84,0.7424,0.39,0.1343,103,279,382,34.44,37.12,39.0,8.9981,Panas,Sedang,Lemah,Sedang
Fall,1,Juli,17,0,Minggu,0,1,0.92,0.803,0.26,0.2985,90,323,413,37.72,40.150000000000006,26.0,19.999499999999998,Panas,Rendah,Sedang,Sedang
Fall,1,Juli,16,0,Minggu,0,1,0.92,0.8333,0.33,0.2985,85,228,313,37.72,41.665,33.0,19.999499999999998,Panas,Rendah,Sedang,Rendah
Fall,1,Juli,15,0,Minggu,0,1,0.9,0.8182,0.37,0.2836,101,244,345,36.9,40.910000000000004,37.0,19.0012,Panas,Sedang,Sedang,Sedang
Fall,1,Juli,14,0,Minggu,0,1,0.92,0.8333,0.33,0.2537,98,346,444,37.72,41.665,33.0,16.997899999999998,Panas,Rendah,Lemah,Sedang
Fall,1,Juli,13,0,Minggu,0,1,0.92,0.8333,0.33,0.2537,111,309,420,37.72,41.665,33.0,16.997899999999998,Panas,Rendah,Lemah,Sedang
Fall,1,Juli,12,0,Minggu,0,1,0.9,0.8182,0.37,0.2239,114,319,433,36.9,40.910000000000004,37.0,15.001299999999999,Panas,Sedang,Lemah,Sedang
Fall,1,Juli,23,0,Minggu,0,3,0.78,0.7121,0.52,0.1642,22,88,110,31.98,35.605,52.0,11.0014,Panas,Sedang,Lemah,Rendah
Fall,1,Juli,11,0,Minggu,0,1,0.88,0.803,0.39,0.2239,121,256,377,36.08,40.150000000000006,39.0,15.001299999999999,Panas,Sedang,Lemah,Sedang
Fall,1,Juli,9,0,Minggu,0,1,0.82,0.7879,0.56,0.0,51,168,219,33.62,39.395,56.00000000000001,0.0,Panas,Sedang,Lemah,Rendah
Fall,1,Juli,8,0,Minggu,0,1,0.78,0.7424,0.62,0.1045,36,106,142,31.98,37.12,62.0,7.0015,Panas,Sedang,Lemah,Rendah
Fall,1,Juli,7,0,Minggu,0,1,0.74,0.697,0.7,0.0,13,37,50,30.34,34.849999999999994,70.0,0.0,Panas,Tinggi,Lemah,Rendah
Fall,1,Juli,6,0,Minggu,0,1,0.7,0.6667,0.79,0.0896,8,19,27,28.7,33.335,79.0,6.0032,Panas,Tinggi,Lemah,Rendah
Fall,1,Juli,5,0,Minggu,0,1,0.68,0.6364,0.79,0.1045,3,7,10,27.880000000000003,31.819999999999997,79.0,7.0015,Panas,Tinggi,Lemah,Rendah
Fall,1,Juli,4,0,Minggu,0,1,0.7,0.6667,0.79,0.194,0,4,4,28.7,33.335,79.0,12.998000000000001,Panas,Tinggi,Lemah,Rendah
Fall,1,Juli,3,0,Minggu,0,1,0.72,0.7121,0.84,0.1343,6,27,33,29.52,35.605,84.0,8.9981,Panas,Tinggi,Lemah,Rendah
Fall,1,Juli,2,0,Minggu,0,1,0.72,0.697,0.74,0.0896,21,69,90,29.52,34.849999999999994,74.0,6.0032,Panas,Tinggi,Lemah,Rendah
Fall,1,Juli,1,0,Minggu,0,1,0.74,0.697,0.7,0.1343,12,81,93,30.34,34.849999999999994,70.0,8.9981,Panas,Tinggi,Lemah,Rendah
Fall,1,Juli,3,0,Kamis,1,1,0.72,0.6667,0.54,0.194,2,5,7,29.52,33.335,54.0,12.998000000000001,Panas,Sedang,Lemah,Rendah
Fall,1,Juli,10,0,Minggu,0,1,0.86,0.7879,0.44,0.2985,98,268,366,35.26,39.395,44.0,19.999499999999998,Panas,Sedang,Sedang,Sedang
Fall,1,Juli,2,0,Selasa,1,1,0.72,0.6667,0.58,0.0,2,8,10,29.52,33.335,57.99999999999999,0.0,Panas,Sedang,Lemah,Rendah
Fall,1,Juli,0,0,Senin,1,2,0.76,0.7121,0.58,0.2239,12,31,43,31.16,35.605,57.99999999999999,15.001299999999999,Panas,Sedang,Lemah,Rendah
Fall,1,Juli,2,0,Senin,1,2,0.74,0.6667,0.51,0.2537,1,14,15,30.34,33.335,51.0,16.997899999999998,Panas,Sedang,Lemah,Rendah
Fall,1,Juli,0,0,Selasa,1,1,0.72,0.6667,0.54,0.0,9,44,53,29.52,33.335,54.0,0.0,Panas,Sedang,Lemah,Rendah
Fall,1,Juli,23,0,Senin,1,1,0.74,0.6667,0.51,0.1045,12,90,102,30.34,33.335,51.0,7.0015,Panas,Sedang,Lemah,Rendah
Fall,1,Juli,22,0,Senin,1,1,0.74,0.6667,0.51,0.1642,19,169,188,30.34,33.335,51.0,11.0014,Panas,Sedang,Lemah,Rendah
Fall,1,Juli,21,0,Senin,1,1,0.76,0.6818,0.45,0.1343,17,241,258,31.16,34.089999999999996,45.0,8.9981,Panas,Sedang,Lemah,Rendah
Fall,1,Juli,20,0,Senin,1,1,0.78,0.697,0.43,0.1343,38,357,395,31.98,34.849999999999994,43.0,8.9981,Panas,Sedang,Lemah,Sedang
Fall,1,Juli,19,0,Senin,1,1,0.78,0.697,0.43,0.1343,71,510,581,31.98,34.849999999999994,43.0,8.9981,Panas,Sedang,Lemah,Sedang
Fall,1,Juli,18,0,Senin,1,1,0.84,0.7273,0.32,0.1642,72,658,730,34.44,36.364999999999995,32.0,11.0014,Panas,Rendah,Lemah,Tinggi
Fall,1,Juli,17,0,Senin,1,1,0.84,0.7273,0.32,0.1343,82,665,747,34.44,36.364999999999995,32.0,8.9981,Panas,Rendah,Lemah,Tinggi
Fall,1,Juli,16,0,Senin,1,1,0.84,0.7424,0.36,0.2836,61,304,365,34.44,37.12,36.0,19.0012,Panas,Sedang,Sedang,Sedang
Fall,1,Juli,15,0,Senin,1,1,0.84,0.7424,0.36,0.194,59,175,234,34.44,37.12,36.0,12.998000000000001,Panas,Sedang,Lemah,Rendah
